Name,Profile,Permalink,Caption,Type,Date,Engagement,Engagement Ratio vs Average,Engagement Rate,Comments,Comments Ratio vs Average,Likes,Likes Ratio vs Average,Campaigns,Estimated Reach,Estimated Impressions
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CwC4D3wpI8D/,❤️‍🔥 LEATHER LOIVN ❤️‍🔥 jessikakolosovas in our Blue Faux Leather Contrast Panel Mini Skirt Blue Faux Leather Contrast Panel Motor Jacket & Blue PU Zip Detail Point Toe Mid Heeled Knee Boots 👏 Shop via the link in our bio 🛍️,reel,2023-08-17 08:00 AM,4215,-0.75,0.02345,24,-0.99,4191,-0.71,,23321,25653,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CsvaSPzoUgI/,🎡💕 FESTIVAL SZN IS APPROACHING💕🎡 Get ready for this years wearefstvl with the latest drop of Festival ‘fits to make you stand out from the crowd 🔥 Shop now via the link in bio. #PLTxWeAreFSTVL,reel,2023-05-27 05:00 AM,4214,-0.75,0.02344,29,-0.99,4185,-0.71,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CyXrxW0qc-W/,❤️‍🔥 OUR IT GIRL ❤️‍🔥 indiyahhp stylin Saturday wearing our Bright Green Contrast Edge T Shirt & Washed Indigo Overdyed Denim Low Rise Maxi Skirt 🚨 Shop via the link in our bio 🤝,CAROUSEL_ALBUM,2023-10-14 03:00 AM,4212,-0.75,0.02343,19,-0.99,4193,-0.71,,19673,21640,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CulKrXgsTN9/,Cheers to our newest collection with our girl loriharvey 🥂🫶🏻#prettylittlething #plt #loriharvey #brunch,reel,2023-07-11 10:39 PM,4202,-0.75,0.02338,44,-0.98,4158,-0.71,,21441,23585,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Czemhyjsu3p/,🎄CHRISTMAS PARTY VIBES 🎄 Obsessed with eabhaodonoghue in our Black Bandeau Puffball Dress ✨🖤 WE LOVE 🫶 Shop via the link in our bio 🛍️,reel,2023-11-10 03:00 PM,4193,-0.75,0.02333,13,-0.99,4180,-0.71,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CxxfWXGoVwY/,LUNCHTIME BETRAYAL 🫤 @ them in the comments 😰 #workbestie,reel,2023-09-29 07:00 AM,4183,-0.76,0.02327,76,-0.97,4107,-0.71,,20137,22151,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cxs-3Uto1ZE/,✨GET GLAM WITH US ✨Our girl loriharvey shares her #PLTbyNaomi red carpet glam secrets in our new YT series 🤭📸 head over to our YT channel to watch 💗 link in bio #getglamwithus,reel,2023-09-27 01:00 PM,4173,-0.76,0.02322,32,-0.99,4141,-0.71,,18360,20197,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cqf0OGJjLHm/,STOP SCROLLING 🚨 This Light Blue Diamanté Belt Detail Denim Mini Skirt & Light Blue Diamanté Belt Detail Bandeau Denim Top is HOT RN 🔥 by nicolejackmckenzie 🥵 A lewkkkk 🫶 Tap to shop 🛍️,reel,2023-04-01 10:38 AM,4171,-0.76,0.0232,22,-0.99,4149,-0.71,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Crvrot9o3BR/,💕💒 WEDDING GUEST DRESSES 💒💕 Tis the season to say I Do 💍 (to the dress🙈) Shop via our ‘Wedding Shop’ category on site now 🛍️ Link in bio ✨,reel,2023-05-02 11:05 AM,4169,-0.76,0.02319,33,-0.99,4136,-0.71,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C0wyPPEoasK/,LESS THAN 2 WEEKS UNTIL XMAS 🥹✨ Christmas Day feels right here !! 💖 Shop all of your needs from Christmas Gifting to Party Outfits via the link in our bio 🎀🛍️,reel,2023-12-12 01:00 PM,4160,-0.76,0.02314,41,-0.98,4119,-0.71,,17267,18993,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cz-_6mQMLh3/,TOMORROW 8am… OUR BIGGEST COMPETITION THIS YEAR 👀💸✨,reel,2023-11-23 05:05 AM,4159,-0.76,0.02314,207,-0.93,3952,-0.72,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cv1duqVsRqU/,💙 DOUBLE DENIM 💙 zozosfits in our Indigo Blue Wash Contrast Edge Washed Down Cropped Denim Jacket & Indigo Blue Wash Contrast Edge Washed Down Straight Leg Denim Jeans 🔥 Tap to shop 🛍️,reel,2023-08-12 03:00 AM,4155,-0.76,0.02312,14,-0.99,4141,-0.71,,20562,22618,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C2O_BFrIjqa/,🌹💋 A Night at the Movies: LOVERS ONLY 💋🌹 Our dreamy Valentines Day collection has just dropped 🫶 Shop via the link in our bio ❤️‍🔥,CAROUSEL_ALBUM,2024-01-18 03:00 AM,4149,-0.76,0.02308,31,-0.99,4118,-0.71,,17867,19654,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cxdv4zAIro3/,It’s giving ❤️‍🔥 SPOOKY SZN ❤️‍🔥 It’s time to make sure you’re the best dressed for this years HALLOWEEN 🕷️👀 Comment below what you’re going as this year 👇🎃 Shop via the link in our bio 🛍️,CAROUSEL_ALBUM,2023-09-21 03:00 PM,4149,-0.76,0.02308,28,-0.99,4121,-0.71,,18894,20784,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CybbTqGMWC7/,Guess we still can’t believe men 🤣🤦‍♀️ Episode 2 of THE PINK COURTROOM S2 is OUT NOW 💗 and yes you did hear him right 🫠 Watch over on our YouTube now 💗 #thepinkcourtroom,reel,2023-10-15 02:04 PM,4148,-0.76,0.02308,31,-0.99,4117,-0.71,,19025,20927,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C0l99skMnMC/,POV: you went on a ski trip with mollymae 🥹 Shop Molly-Mae’s brand new collection via the link in our bio 🤍🎿,reel,2023-12-08 08:12 AM,4144,-0.76,0.02305,13,-0.99,4131,-0.71,,17074,18781,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C0KX_oZMZov/,SOMETHINGS COMING… 👀 9pm 🚨⏰ #PLTPinkMonday,reel,2023-11-27 03:00 PM,4142,-0.76,0.02304,38,-0.98,4104,-0.71,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C1XMdsztyDM/,❤️‍🔥 NYE OUTFIT INSPO ❤️‍🔥 Issa big YES from us 🫶  lianatambini servin up major outfit envy rn 😫 All codes below 👇 Shop via the link in our bio 🛍️1: CNH10072: CNG4346 & CNG84943: CNG9738 & CNH6466,reel,2023-12-27 11:00 AM,4129,-0.76,0.02297,16,-0.99,4113,-0.71,,17026,18728,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CpukPyCD8wj/,NEW WEEK NEW HAUL 💅💕 by leilapeacock ✨ Which outfit is your fave?! 🫶 First outfit is our Pink Boucle Tweed Mini Skirt & Pink Boucle Tweed Strappy Corset 🙈 Tap to shop 🛍️Outfit 2: CND6076 & CNC5751Outfit 3: CMW5259 CMU6062 CMO5976Outfit 4: CND2636 & CND1345,reel,2023-03-13 08:00 AM,4120,-0.76,0.02292,27,-0.99,4093,-0.71,,17173,18890,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CvK-plEIrCY/,WHEN ON SHOOT WITH nellarosee 🤣🫶 Throwback with our main girl 🔥 PSA 🚨 All episodes of our brand new series The Pink Courtroom are available to watch over on our YouTube 👀 Go check it out and drop us a comment when you have 👇,reel,2023-07-26 03:01 PM,4106,-0.76,0.02284,26,-0.99,4080,-0.71,,19372,21309,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cx3eCZCMgob/,IT’S OFFICIAL!! 🔔💗 Season 2 of the PINK COURTROOM coming next Sunday 8th October 👏 Head over to our YouTube & make sure you’re subscribed 🔔 You won’t want to miss this 👀  link in bio ✨ #thepinkcourtroom,reel,2023-10-01 02:55 PM,4102,-0.76,0.02282,195,-0.94,3907,-0.73,,33312,36643,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CvR2Bx4I4n_/,☁️❤️‍🔥 LEO SZN ❤️‍🔥☁️ It’s your time to shine Leo babies ✨ Comment your goals for this month below 👇 Share your fave slide to your stories 👏,CAROUSEL_ALBUM,2023-07-29 07:00 AM,4101,-0.76,0.02281,26,-0.99,4075,-0.71,,20117,22128,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cs9dzpEIraE/,BEHIND THE SCENES 📸 Join us on set with content creator jordanbeckham ❤️‍🔥 Bringing us her totally on-trend looks for Summer ✨🏝️ Shop now via the link in bio 🔥,reel,2023-06-01 04:01 PM,4100,-0.76,0.02281,28,-0.99,4072,-0.71,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C3D4JiMtRcX/,🏈 STYLIN SUPER BOWL 🏈 Get set to celebrate the game in style thanks to next level PLT Super Bowl ‘fits! 🔥 US DOLLS shop via the link in our bio 🛍️,CAROUSEL_ALBUM,2024-02-07 04:00 PM,4100,-0.76,0.02281,60,-0.98,4040,-0.72,,17730,19503,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cvg3Xztov-o/,🚨 IT’S BACK 🚨 Our viral  White Bandage Dip Hem Bust Cup Corset is FINALLY back in stock 👀 RUN don’t walk before they sell out again 😱 Tap to shop 🛍️By immiefarrow 💘,reel,2023-08-04 03:00 AM,4094,-0.76,0.02278,21,-0.99,4073,-0.71,,22096,24305,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C2wdUi3o06Z/,❤️‍🔥 OUT OUT ❤️‍🔥 End of Jan VIBES 💸 If you need an excuse to go out… THESE OUTFITS ARE IT 💅 Shop the newest going out trends via the link in our bio 🛍️1: CNH3099 & CNH31002:  CNF7684 & CNF20463: CNH4612 4: CNG9114 & CNH5382 5: CNF7701 & CNF7436,CAROUSEL_ALBUM,2024-01-31 03:00 AM,4090,-0.76,0.02275,28,-0.99,4062,-0.71,,17600,19360,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CwFt_F0Iu5V/,BESTIES WHO MATCH 🤝 Day vs Night ❤️‍🔥 Pink Print Plisse Peplum Hem Halterneck Bralette & Pink Print Plisse High Waist Wide Leg Trousers 🫶 by thecarmmonas_ on Tiktok 📸 Shop via the link in our bio 🛍️Black Dress: CNA3520,reel,2023-08-18 10:30 AM,4084,-0.76,0.02272,21,-0.99,4063,-0.71,,21801,23981,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Crn8lpsoe9m/,When PLT Swim makes you feel ✨ BONITA ✨ Get vacay ready and dive into our perfect poolside collection 🏝️💕 Shop now via the link in our bio 🛍️,reel,2023-04-29 10:55 AM,4077,-0.76,0.02268,22,-0.99,4055,-0.72,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CuJwrBFtHLQ/,BEHIND THE SCENES 🎥 with diliamnejacob 💘 IBIZA IS CALLING 🪩📲 Get ready to make the ultimate entrance and stand out from the crowd 🔥 Shop the Premium category via the link in our bio 🛍️,reel,2023-07-01 07:08 AM,4072,-0.76,0.02265,276,-0.91,3796,-0.73,,43625,47988,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C0MjUEzMgH0/,✨ PARTY SZN ✨ Pink Friday Extended 💖 Shop all of our deals via the link in our bio ⏰🔎1: CNG1413 & CNG14152: CNG4403 & CNG46173: CNF3771,reel,2023-11-28 11:32 AM,4068,-0.76,0.02263,50,-0.98,4018,-0.72,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C2f769hs_iA/,Wearing vs styling 🤍✨ chriena is giving us major winter fit inspo with our Cream Faux Fur Longline Grandad Coat 🤩 Shop via the link in our bio 🛍️💘,reel,2024-01-24 05:00 PM,4067,-0.76,0.02263,9,-0.99,4058,-0.71,,16740,18414,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C0ubKN7I3IY/,PrettyLittleThing takes FIJI 🌴💦 Swipe to see fire looks from our Welcome Dinner with a few of our AUS dolls ❤️‍🔥 Stay tuned for more from this trip 👀 COMING SOON ⏰,CAROUSEL_ALBUM,2023-12-11 03:00 PM,4067,-0.76,0.02263,23,-0.99,4044,-0.72,,17475,19223,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C2AZhz0KWVO/,🤍 NEW IN FOR YOU 🤍 zoenahabwe in our Camel Oversized Belted Midi Trench Shape Stone Structured Contour Rib High Rise Bodysuit & PLT Label Stone Biker Detail Faux Leather Trousers ✨ Tap to shop ☁️,CAROUSEL_ALBUM,2024-01-12 11:03 AM,4061,-0.76,0.02259,24,-0.99,4037,-0.72,,17457,19203,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CsgNXa5IIJa/,💘💅 STEALIN’ STARES 💅💘 m_mercx in our Yellow Floral Print Plisse High Neck Low Back Maxi Dress 🔥 RUN don’t walk to site 👀 Shop via the link in our bio 🛍️,reel,2023-05-21 07:21 AM,4051,-0.76,0.02254,36,-0.98,4015,-0.72,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CyBuT25Ifz_/,Did you miss them? Because they missed you 🥹💗 Get ready for more of this iconic duo 👏  THE PINK COURTROOM is coming back for Season 2 🔔💗 #thepinkcourtroom,reel,2023-10-05 02:23 PM,4031,-0.76,0.02243,36,-0.98,3995,-0.72,,18950,20845,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C26wha0NOMN/,☁️ DREAM GIRL ☁️ bethansowerbyy in our Sage Green Fold Over Bardot Knit Long Sleeve Top & Sage Green Fold Over Knit Maxi Skirt 🥝 Tap to shop 🛍️,CAROUSEL_ALBUM,2024-02-04 03:00 AM,4029,-0.76,0.02241,43,-0.98,3986,-0.72,,17364,19100,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cy_mHoRMAL8/,When your boyfriend has a girl bestfriend... 🙃 🚩 The FINAL episode of THE PINK COURTROOM S2 IS LIVE!! 🎬🤩 Watch NOW on our YT💗 link in bio #thepinkcourtroom,reel,2023-10-29 03:00 PM,4029,-0.76,0.02241,41,-0.98,3988,-0.72,,19142,21056,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C3tE1bIoVY2/,Your honour I’m sorry sorry sorry…😔 Episode 2 Season 3 of #ThePinkCourtroom has us CRYINGGG 🤣 Head over to our YouTube to watch now 🎬💕,reel,2024-02-23 04:00 PM,4014,-0.77,0.02233,27,-0.99,3987,-0.72,,16577,18235,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C0CbZymszux/,💘 PLT PINK FRIDAY 💘 WIN $5000 CASH 💸✨ #PLTPinkFriday 🦄 MUST follow prettylittlething 🦄 LIKE this post 🦄 TAG 5 besties 🚨 Get up to 40% off ALMOST EVERYTHING* on PLT right now! 👀🦄,CAROUSEL_ALBUM,2023-11-24 12:55 PM,3999,-0.77,0.02225,1152,-0.65,2847,-0.8,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CwVwfT6Sp1i/,✨ The ultimate style inspo ✨ jaydacheaves wearing PLTs Yellow Cotton California Printed Crop Cami 💛 It’s giving BAD B ENERGY ❤️‍🔥 Tap to shop 🛍️,CAROUSEL_ALBUM,2023-08-24 04:00 PM,3998,-0.77,0.02224,712,-0.78,3286,-0.77,,85563,94119,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CzZPQ-HsquD/,💚🧸 COSY DAYS 🧸💚 missjoslin in our Sage Chunky Cable Knit Jumper & Shorts Set 💫 Tap to shop 🛍️,reel,2023-11-08 01:00 PM,3993,-0.77,0.02221,18,-0.99,3975,-0.72,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Ct4a6ymoiqg/,BACKSTAGE PASS 🎟️ Join us behind the scenes on our latest shoot with brand ambassador jaydacheaves ❤️‍🔥🥵 Shop the drop via the link in bio ☝️,reel,2023-06-24 04:30 PM,3993,-0.77,0.02221,42,-0.98,3951,-0.72,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CtRGRHpNH84/,🪩💘 GIRLS TRIP 💘🪩 Which vibe are you picking? Beach Dinner or Night Out 👀  We are OBSESSED with them all 🔥 Shop via the link in our bio now 🛍️🔎 Pink Micro Mini Denim Skirt & Pink Dipped Hem Denim Corset🔎 Multi Ombre Print Slinky Ring Detail Cut Out Maxi Dress 🔎 Light Blue Pinstripe Woven Balloon Sleeve Oversized Shirt & Light Blue Pinstripe Woven Elastic Waist Floaty Shorts,reel,2023-06-09 07:00 AM,3992,-0.77,0.02221,21,-0.99,3971,-0.72,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CyRWuIPxCaN/,💙🤍SPELMAN COLLEGE🤍💙 We had an amazing time with everyone at Spelman College today! We hope everyone had a BLAST at our Pop-Up with jaydacheaves 💕🦄 Next Stop: Florida State (10/13) - See ya’ll there! 🤞🏻,reel,2023-10-11 04:08 PM,3990,-0.77,0.0222,33,-0.99,3957,-0.72,,19435,21378,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CqGPDqjoWzA/,🌵🏜️ FESTIVAL SEASON 🏜️🌵Saddle up for the hottest Festival season YET ❤️‍🔥 Shop the drop via the link in bio ✨,reel,2023-03-22 12:11 PM,3983,-0.77,0.02216,37,-0.98,3946,-0.72,,4582,5040,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cz8RFzEMUcD/,🤍⚡️ ITS SAGI SZN⚡️🤍 Which one do you relate to the most? 👀 Share to your stories & save to affirm these Sagittarius traits ✨ TAG A SAGI BESTIE 🫶,CAROUSEL_ALBUM,2023-11-22 03:30 AM,3973,-0.77,0.0221,34,-0.98,3939,-0.72,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cv15JvYsStC/,🥥✈️ POSTCARDS FROM PARADISE ✈️🥥gemowen_1 in our Holographic Scoop Swimsuit & Cream Metallic Netted Crochet Beach Flares ✨ Tap to shop 🛍️,IMAGE,2023-08-12 07:00 AM,3961,-0.77,0.02204,25,-0.99,3936,-0.72,,19803,21783,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Crv6R0qoaS8/,❤️‍🔥 PrettyLittleThing x kappa ft glorillapimp❤️‍🔥 Dropping 09.05.23🔥 Sign up via the link in bio to be the first to shop the drop 👆#PLTxKappa,reel,2023-05-02 01:09 PM,3950,-0.77,0.02197,111,-0.96,3839,-0.73,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CvNxJBzsQ4d/,❤️‍🔥 SLAY SLAY SLAY ALL DAY ❤️‍🔥 Ermmmmm hello scotlouie in our Plus Grey Racer Neck Slinky Bodysuit & Plus Vintage Wash Seam Front Wide Leg Jeans 👀 ISSA VIBE 🔥 Shop via the link in our bio 🛍️,reel,2023-07-27 05:00 PM,3949,-0.77,0.02197,335,-0.9,3614,-0.75,,48339,53173,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C0ASpcvMJv-/,WE’VE NEVER SAID THIS BEFORE 🚨 ONE HOUR until our craziest code yet is activated 😱 UK DOLLS 🦄 Get those baskets ready for 9pm tonight… 👀 #PLTPinkFriday,reel,2023-11-23 03:00 PM,3934,-0.77,0.02189,68,-0.97,3866,-0.73,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CwqJKpusSQh/,💞 DRESS OF DREAMS 💞 lovebrit__ in our Tall Pink Textured Frill Maxi Dress 💫 Tap to shop 🛍️,reel,2023-09-01 02:00 PM,3924,-0.77,0.02183,25,-0.99,3899,-0.73,,16878,18566,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cvsc_E2oGwz/,🌺🌴 FESTIVAL INSPO 🌴🌺 Make memories in PLT 🤝 Whatever your vibe we’ve got you 💘 Shop via our ‘Festival’ category 🛍️ Link in bio 🫶,reel,2023-08-08 03:00 PM,3913,-0.77,0.02177,13,-0.99,3900,-0.73,,19307,21237,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Czgv3zVMxJO/,🍭🩷 A/W KNITWEAR 🩷🍭 Our fave charleenmurphy lookin’ SO cute 🥹 First outfit Sage Chunky Cable Knit Jumper & Shorts Set 💫 Shop via the link in our bio 🛍️2: CNE70763: CNE7070,reel,2023-11-11 11:00 AM,3908,-0.77,0.02174,17,-0.99,3891,-0.73,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Csy2AEDIg-i/,PSA!!🔔 THE FINAL EPISODE OF THE PINK COURTROOM IS LIVE!!🤩💗 We can’t believe all the love you guys have given this series🥹💕 Let us know in the comments how much you loved it and we might just start planning Season 2…👀🤭,reel,2023-05-28 01:00 PM,3908,-0.77,0.02174,28,-0.99,3880,-0.73,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Cwj_xE5Mc4g/,🤍⚡️ THE PERFECT COMBO ⚡️🤍 Our girl indiyahhp wearing her Bleach Wash Tab Detail Zip Through Denim Crop Top & PRETTYLITTLETHING White Pocket Detail Cargo Trousers 🔥 Shop via the link in our bio 🛍️,reel,2023-08-30 04:54 AM,3906,-0.77,0.02173,37,-0.98,3869,-0.73,,25788,28367,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C3nKIzNoie6/,☁️🎀 PrettyLittleThing x amicharlize 🎀☁️ Follow Ami on her Meet and Greet day in our London showroom 🤩 Ami’s brand new edit is now LIVE 💘✨Shop on site now 🛍️,reel,2024-02-21 08:53 AM,3905,-0.77,0.02172,35,-0.98,3870,-0.73,,16158,17774,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CrdoGzoIE84/,🏝️🩷 ISLAND HOPPING 🩷🏝️ ellieraymont PrettyLittleThing holiday haul ✨ Allllll these looks are a vibe 🔥 brb booking flights rn ✈️ All codes below 👇 Shop via the link in our bio 🛍️Khaki Bubble Coord - CNA8115 & CNA8114Green Floral Skirt - CND9250Stone Bandage Corset - CMZ2832White Lace up Dress - CNC3239Orange Abstract Dress - CMR7298,reel,2023-04-25 10:50 AM,3901,-0.77,0.0217,10,-0.99,3891,-0.73,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Ct2RgwMI_K0/,Looks were loving 🤩💕 Weekend wishlist ✅ Which look are you loving? 👀 Shop all the looks via the link in bio 💫,CAROUSEL_ALBUM,2023-06-23 05:30 PM,3886,-0.77,0.02162,53,-0.98,3833,-0.73,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CqUwOkxjhb_/,❤️‍🔥👀 OUTFIT ENVY 👀❤️‍🔥 katja_miaa in our Vintage Wash Side Split Raw Hem Denim Midi Skirt Stone Shell Woven Dip Hem Corset Brown Distressed Faux Leather Relaxed Fit Biker Jacket 🔥 A whole VIBE 🥵 Shop via the link in our bio 🛍️👢 CMV7749,reel,2023-03-28 03:35 AM,3886,-0.77,0.02162,19,-0.99,3867,-0.73,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/CwH_iw9oU_d/,The amicharlize edit 💖 Bestie nyatemple shows us some of her pieces from the drop 🤩 Shop now on TikTok Shop or on site ✨,reel,2023-08-19 07:42 AM,3874,-0.77,0.02155,22,-0.99,3852,-0.73,,21438,23582,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/C0UEl8Jqgm8/,🦄 PrettyLittleThing Christmas Pop-Up 🦄 This year and for the first time PrettyLittleThings private Parisian showroom opens its doors to the public with an ultra-exclusive pop-up! On the program for these 4 magical days: limited edition gifts discovery of the PLT world a special moment with the brands marketing teams... And little treats to savor 😏 ✨What: PrettyLittleThing Christmas Pop-Up✨When: From December 14 to 17 from 10:00 a.m. to 6:00 p.m.✨When: Saturday December 16 extended evening from 10 a.m. to 10 p.m. with a special Christmas Sing show at 8 p.m.✨Where: 11 Rue Saint Florentin 75008 Paris We look forward to seeing many of you!Cette année et pour la première fois le showroom privé parisien de PrettyLittleThing ouvre ses portes au grand public autour d’un pop-up ultra exclusif ! Au programme de ces 4 magical days : des cadeaux en édition limitée la découverte de l’univers PLT un moment privilégié avec les équipes marketing de la marque … Et des petites douceurs à savourer 😏 ✨What : PrettyLittleThing Christmas Pop-Up✨When : Du 14 au 17 décembre de 10h00 à 18h00✨When : Le samedi 16 décembre soirée prolongée de 10h à 22h avec un show spécial chants de Noël à 20h✨Where : 11 Rue Saint Florentin 75008 Paris  On a hâte de vous voir nombreux et nombreuse ! CGP :Aucune vente sur place ne sera proposée. Les articles restent en vente sur www.prettylittlething.frLe showroom a une capacitié d’accueil maximale de 30 personnes en même temps.,IMAGE,2023-12-01 09:22 AM,3871,-0.77,0.02154,16,-0.99,3855,-0.73,,14050,15455,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CuERlNvI_UW/,💕🎪 MAJOR OUTFIT INSPO 🎪💕 What our PLT dolls wore to last years #PLTxWeAreFSTVL 👀 Time to take note for this years HOTTEST festival ❤️‍🔥 Comment ‘💃’ below if you CANNOT wait for wearefstvl this year 👏,CAROUSEL_ALBUM,2023-06-29 04:00 AM,3868,-0.77,0.02152,66,-0.98,3802,-0.73,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/C3hz8dkMLMv/,PLT x Ami Charlize is dropping tomorrow 👀 get exclusive access to her second edit on TikTok shop at 9AM before it drops on site at 10AM 😱💫 #pltxamicharlize,reel,2024-02-19 07:00 AM,3866,-0.77,0.02151,36,-0.98,3830,-0.73,,16002,17602,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/CviXdOao1Q6/,🐚🌊 SEA BREEZE 🌊🐚 diliamnejacob in our Tall Olive Strappy Knitted Maxi Dress 🫶 A dream 💭 Tap to shop 🛍️,CAROUSEL_ALBUM,2023-08-04 05:00 PM,3865,-0.77,0.0215,103,-0.96,3762,-0.74,,35697,39266,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/reel/Ct3ZF2FImCU/,❤️‍🔥WEEKEND WISHLIST❤️‍🔥 It’s an add to basket kinda day…😍 samanthakashh is the ✨moment✨in some of her fave PLT picks 💅 Tap to shop the looks!,reel,2023-06-24 03:55 AM,3865,-0.77,0.0215,42,-0.98,3823,-0.73,,,,
prettylittlething,https://www.instagram.com/prettylittlething,https://www.instagram.com/p/Cv7jzWXMVoQ/,🩵 NO MONDAY BLUES HERE 🩵 tess.daly in our Blue Paisley Print Split Front Midaxi Skirt & Blue Paisley Print Chiffon Tie Front Top 😍 Tap to shop 🛍️,IMAGE,2023-08-14 11:49 AM,3860,-0.77,0.02147,20,-0.99,3840,-0.73,,18386,20225,
